raw,processed,predict
"saran: tambahin setor tunai(isi saldo sakuku) melalui indomaret atau alfamart, pengguna non nasabah BCA bisa pakai app full service tanpa harus datang ke kantor cabang BCA(cukup foto ktp dan selfie), bisa bayar belanjaan di ecommerce, transfer dana antar bank, dan tambahin menu investasi emas dan reksadana.",saran tambahkan setor tunai isi saldo sakuku indomaret alfama pengguna non nasabah baca pakai app full service datang kantor cabang baca cukup foto ktp selfie bayar belanjaan ecommerce transfer dana bank tambahkan menu investasi emas reksadana,-1
Aplikasi ini sudah aktif sebelumnya di ponsel saya. Lalu saya ganti ponsel dan instal lagi aplikasi ini. Kenapa disaat saya kirim sms untuk verifikasi selalu gagal padahal pulsa ada. Dan kuota saya masih banyak..apa sih penyebabnya sampai saya ga bisa kirim sms verifikasi ke 69888. Harus hubungi hallo bca gitu yang harus pakai pulsa,aplikasi aktif ponsel ganti ponsel instal aplikasi disaat kirim sms untuk verifikasi gagal pulsa kuota penyebabnya kirim sms verifikasi hubungi halo baca pakai pulsa,-1
saya sudah lama instal sakuku dan sering kali sll ada notifikasi card sim tdk teregistrasi / reinstal. padahal kartu sim sy g pernah dipindah2. sy cb reinstal mo daftarin sll gagal karna sms verifikasi gagal karna no tdk aktif.. padahal no yg dipakai masih banyak pulsa dan masa aktifnya masih sangat panjang.. mana saldo masih ada,instal sakuku kali notifikasi card sim teregistrasi reinstal kartu sim dipindah coba reinstal daftarin gagal sms verifikasi gagal no aktif no dipakai pulsa masa aktifnya panjang saldo,-1
"Mas.. Saya kan udah pernah ada akun sakuku udah tersangkut dengan atm.. Trus saya mau login lagi disuruhnya menggunakan data sesuai yang sebelumnya pernah dibuat.. Cuma saya lupa mas datanya.. Ga bisa pake nomor ya telepon ya mas?? Uang saya nyangkut, kira solusinya apa ya mas??",mas akun sakuku tersangkut atm terus login disuruhnya menggunakan data sesuai dibuat lupa mas datanya pakai nomor telepon mas uang nyangkut kira solusinya mas,-1
"Tolong dong, saya sudah memakai sakuku sebelumnya, dan di akun sakuku saya masih ada saldonya, saat saya ganti hp padahal no hp, email, data diri dan hp pun sudah os 4 keatas, tapi selalu gagal saat registrasi lg untuk bisa masuk ke akun saya,. Mohon bantuannya solusinya bagaimana agar saya bisa masuk akun saya kembali, karna disitu ad saldonya,..",memakai sakuku akun sakuku saldonya ganti handphone no handphone email data handphone os keatas gagal registrasi untuk masuk akun bantuannya solusinya masuk akun kembali disitu saldonya,-1
"Admin saya mau kasih saran dan masukan kenapa sih untuk aktivasi akun sakuku plus enggak langsung Video call aja terus sambil memegang Foto KTP kan saya jadi cepat aktif akun saya dan bisa langsung di pakai transaksi dan belanja online kalau untuk mengaktifkannya datang kecabangan bank BCAnya belum tentu CS bisa mengaktifkan, Coba deh ide dan masukan saya ini di coba dipakai pada aplikasi sakuku plusnya min dan biar cepat banyak pelanggan dan banyak yang download,",admin saran masukan untuk aktivasi akun sakuku plus langsung video call terus memegang foto ktp jadi cepat aktif akun langsung pakai transaksi belanja onlen untuk mengaktifkannya datang kecabangan bank bcanya cs mengaktifkan coba deh ide masukan coba dipakai aplikasi sakuku plusnya min cepat pelanggan download,-1
"Ini apk. Di salah gunakan oleh orang untuk menipu, karena memudahkan meregestrasi akun rekening dan menipu orang lain...",aplikasi salah gunakan orang untuk menipu memudahkan meregestrasi akun rekening menipu orang,-1
"Akun saya yang ada saldonya 200rb hilang begitu saja, awalnya saya pke hp lama udah ada akun nya eh pas ganti ke hp baru suruh registrasi lg mana gabisa login lagi hadeuhhh mengecewakan!!!",akun saldonya ribu hilang awalnya pakai handphone akun eh pas ganti handphone suruh registrasi tidak bisa login aduh mengecewakan,-1
aplikasi gk bermutu.. pilihan menu nya gk jelas. masa kalau kita mau log out gk bisa. mesti hapus data pada aplikasi baru bisa. trus kalau mau log in ulang juga mesti isi data lagi. seperti buat yang baru. trus untuk verifikasi nya mesti kena pulsa. not recommended lah. jangan pakai aplikasi ini kalau gk ada perlunya.,aplikasi gak bermutu pilihan menu gak jelas masa log out gak mesti hapus data aplikasi terus log ulang mesti isi data terus untuk verifikasi mesti kena pulsa recommended pakai aplikasi gak perlunya,-1
"Saya baru ganti HP dan baru download lagi sakuku tapi kenapa kok mau masuk akun lama kayak baru register, lalu udah 6x kirim SMS dari register itu tapi gak bisa masuk. Aneh harusnya aplikasi lain itu kalo udah punya akun gak perlu register lagi tapi tinggal sign in tapi ini gak ada pilihan sign in. Tolong solusinya ya",ganti handphone download sakuku masuk akun register kirim sms register masuk aneh aplikasi punya akun perlu register tinggal sign pilihan sign solusinya,-1
"Kenapa saya gagal masuk,sudah berulang kali. sms verifikasi gagal,pada hal pengiriman sms berhasil diterima dan kembali ke aplikasi sakuku nya loading,tapi malah ga masuk keterangan sms verifikasi gagal,kirim ulang atau sudah terima sms klik lanjut. Tolong dibantu 10x ada saya coba,hp sy xiaomi 4a kartu simpati telkomsel",gagal masuk berulang kali sms verifikasi gagal pengiriman sms berhasil diterima kembali aplikasi sakuku loading masuk keterangan sms verifikasi gagal kirim ulang terima sms klik lanjut dibantu coba handphone xiaomi kartu simpati telkomsel,-1
"Krn Apl gak sengaja uninstall, jd trpaksa install ulang. Disitulah awal bencananya. Harus registrasi ulang, disuruh masukin data : nama, email, tgl lahir (anehnya no HP nya justru gak). Nah, walau isi data sdh benar tp Apl selalu bilang Gagal. Ternyata SMS verifikasi dikirim diam2 sampai belasan kali, yg artinya memotong pulsa Rp 500/sms. Pdhl tidak pernah bisa msk dlm Apl. Pulsa habis dg sia-sia, dan Apa boleh buat Saldo dlm akun Sakuku juga terbang sia-sia... 🙄🙄🙄",apl sengaja uninstall jadi trpaksa install ulang disitulah awal bencananya registrasi ulang disuruh masukkan data nama email tanggal lahir anehnya no handphone isi data benar apl bilang gagal ternyata sms verifikasi dikirim diam belasan kali artinya memotong pulsa rp sms masuk apl pulsa habis sia sia saldo akun sakuku terbang sia sia,-1
Pastikan data yang di masukkan sudah sesuai dengan data kamu di BCA Kenapa saya tidak bisa upgrade ke aktivasi plus ???? Data sesuai yang saya lampirkan sesuai data di BCA kenapa? Beneran apa tidak ini aplikasi SAKUKU app BCA ???,pastikan data masukkan sesuai data baca upgrade aktivasi plus data sesuai lampirkan sesuai data baca benaran aplikasi sakuku app baca,-1
"Saya sudah pernah registrasi, saat install ulang mo kirim SMS selalu gagal, menurut cs akun ku masih aktif tapi mau pakai gak bisa.... Dan saya pakai kartuHALO Telkomsel, kuota dan pulsa gak masalah. Posisi kartu di SIM 1",registrasi install ulang kirim sms gagal menurut cs akun ku aktif pakai pakai kartuhalo telkomsel kuota pulsa masalah posisi kartu sim,-1
"saya bingung kenapa gagal registrasi, sms verifikasi gagal terus, padahal udah 1tahunan terdaftar jd sakuku plus, karena hp kereset sya tidak bisa masuk lg, sim tunggal, nomor hp sama, email dan user sama, sudah uninstal download berkali kali tolong bantuanya, saldonya ada banyak",bingung gagal registrasi sms verifikasi gagal terus tahunan terdaftar jadi sakuku plus handphone kereset masuk sim tunggal nomor handphone email uninstal download berkali kali bantuanya saldonya,-1
"keluhan thd Saku ku : kemarin tgl 16 mei , pertama kali saya pakai Saku ku utk beli makanan di bakmi GM emporium pluit Rp 39 ribu , tapi di Akun Sakuku tidak dapat diskon 75% . mohon di cek sistim sakuku , dan kembalikan diskon nya ke akun sakuku . kutunggu diskon nya .",keluhan saku ku kemarin tanggal mei pertama kali pakai saku ku untuk beli makanan bakmi gm emporium pluit rp ribu akun sakuku diskon cek sistim sakuku kembalikan diskon akun sakuku kutunggu diskon,1
wah...sayang bget... untuk akses menu di haruskan untuk pembuatan akun sakuku plus. lah terus apa bedanya dengan mobile banking...? padahal saya membutuhkan gambar scan QR untuk nama merchant saya... lah kalau saya update nama akun akan berubah mejadi nama sesuai data bank saya. jadi saya anggap gagal ya aplikasi tersebut. terimakasih,sayang banget untuk akses menu haruskan untuk pembuatan akun sakuku plus terus bedanya mobile banking membutuhkan gambar scan qr untuk nama merchant update nama akun berubah mejadi nama sesuai data bank jadi anggap gagal aplikasi terimakasih,-1
"Kemaren saya daftar sakuku, tapi karena hp diservis karena rusak. Semua aplikasi saya hapus. Tapi saya instal ulang sakuku, tapi saya mau daftar lagi nggak bisa. karena saya lupa memasukkan data yang dulu, soalnya dulu dibuatkan teman. Bagaimana saya bisa mengakses akun saya kembali?",kemarin daftar sakuku handphone diservis rusak aplikasi hapus instal ulang sakuku daftar lupa memasukkan data soalnya dibuatkan teman mengakses akun kembali,-1
"registrasi & login susah, dari awal download sampai skrg blm punya akun sakuku nih. mohon solusinya dong BCA karena udh pakai SIM 1 & pulsa saya 27rb, jaringan internet juga lancar. pasti terpenuhi lah syarat2 buat registrasi. mau kasih bintang 5 klo udh jadi bener akun ku. makasih.",registrasi login susah awal download punya akun sakuku solusinya baca udah pakai sim pulsa ribu jaringan internet lancar terpenuhi syarat registrasi bintang udah jadi benar akun ku terima kasih,-1
Saya sudah registrasi Sakuku di kantor cabang bca terdekat lalu karena lama tidak saya pakai akhirnya saya hapus aplikasi Lalu baru-baru ini saya download ulang ternyata harus registrasi lagi padahal kan saya sudah registrasi dengan nomor hp yg saya punya Gimana caranya harus Log In akun yg sudah terdaftar dan supaya tidak harus registrasi lagi????,registrasi sakuku kantor cabang baca terdekat pakai hapus aplikasi download ulang ternyata registrasi registrasi nomor handphone punya caranya log akun terdaftar registrasi,-1
"saran: tambahin setor tunai(isi saldo sakuku) melalui indomaret atau alfamart, pengguna non nasabah BCA bisa pakai app full service tanpa harus datang ke kantor cabang BCA(cukup foto ktp dan selfie), bisa bayar belanjaan di ecommerce, transfer dana antar bank, dan tambahin menu investasi emas dan reksadana.",saran tambahkan setor tunai isi saldo sakuku indomaret alfama pengguna non nasabah baca pakai app full service datang kantor cabang baca cukup foto ktp selfie bayar belanjaan ecommerce transfer dana bank tambahkan menu investasi emas reksadana,-1
Aplikasi e banking yang kurang bagus... saya upgrade OS dari Nougat ke Oreo malah gak bisa di pake... telp ke 1500888 bilang kalau hp yang di upgrade tidak bisa di pakai saku ku... So Suck!!!,aplikasi banking kurang bagus upgrade os nougat oreo pakai telepon bilang handphone upgrade pakai saku ku sok suck,-1
Aplikasi ini sudah aktif sebelumnya di ponsel saya. Lalu saya ganti ponsel dan instal lagi aplikasi ini. Kenapa disaat saya kirim sms untuk verifikasi selalu gagal padahal pulsa ada. Dan kuota saya masih banyak..apa sih penyebabnya sampai saya ga bisa kirim sms verifikasi ke 69888. Harus hubungi hallo bca gitu yang harus pakai pulsa,aplikasi aktif ponsel ganti ponsel instal aplikasi disaat kirim sms untuk verifikasi gagal pulsa kuota penyebabnya kirim sms verifikasi hubungi halo baca pakai pulsa,-1
saya sudah lama instal sakuku dan sering kali sll ada notifikasi card sim tdk teregistrasi / reinstal. padahal kartu sim sy g pernah dipindah2. sy cb reinstal mo daftarin sll gagal karna sms verifikasi gagal karna no tdk aktif.. padahal no yg dipakai masih banyak pulsa dan masa aktifnya masih sangat panjang.. mana saldo masih ada,instal sakuku kali notifikasi card sim teregistrasi reinstal kartu sim dipindah coba reinstal daftarin gagal sms verifikasi gagal no aktif no dipakai pulsa masa aktifnya panjang saldo,-1
"Mas.. Saya kan udah pernah ada akun sakuku udah tersangkut dengan atm.. Trus saya mau login lagi disuruhnya menggunakan data sesuai yang sebelumnya pernah dibuat.. Cuma saya lupa mas datanya.. Ga bisa pake nomor ya telepon ya mas?? Uang saya nyangkut, kira solusinya apa ya mas??",mas akun sakuku tersangkut atm terus login disuruhnya menggunakan data sesuai dibuat lupa mas datanya pakai nomor telepon mas uang nyangkut kira solusinya mas,-1
"Tolong dong, saya sudah memakai sakuku sebelumnya, dan di akun sakuku saya masih ada saldonya, saat saya ganti hp padahal no hp, email, data diri dan hp pun sudah os 4 keatas, tapi selalu gagal saat registrasi lg untuk bisa masuk ke akun saya,. Mohon bantuannya solusinya bagaimana agar saya bisa masuk akun saya kembali, karna disitu ad saldonya,..",memakai sakuku akun sakuku saldonya ganti handphone no handphone email data handphone os keatas gagal registrasi untuk masuk akun bantuannya solusinya masuk akun kembali disitu saldonya,-1
"Admin saya mau kasih saran dan masukan kenapa sih untuk aktivasi akun sakuku plus enggak langsung Video call aja terus sambil memegang Foto KTP kan saya jadi cepat aktif akun saya dan bisa langsung di pakai transaksi dan belanja online kalau untuk mengaktifkannya datang kecabangan bank BCAnya belum tentu CS bisa mengaktifkan, Coba deh ide dan masukan saya ini di coba dipakai pada aplikasi sakuku plusnya min dan biar cepat banyak pelanggan dan banyak yang download,",admin saran masukan untuk aktivasi akun sakuku plus langsung video call terus memegang foto ktp jadi cepat aktif akun langsung pakai transaksi belanja onlen untuk mengaktifkannya datang kecabangan bank bcanya cs mengaktifkan coba deh ide masukan coba dipakai aplikasi sakuku plusnya min cepat pelanggan download,-1
"Ini apk. Di salah gunakan oleh orang untuk menipu, karena memudahkan meregestrasi akun rekening dan menipu orang lain...",aplikasi salah gunakan orang untuk menipu memudahkan meregestrasi akun rekening menipu orang,-1
"Akun saya yang ada saldonya 200rb hilang begitu saja, awalnya saya pke hp lama udah ada akun nya eh pas ganti ke hp baru suruh registrasi lg mana gabisa login lagi hadeuhhh mengecewakan!!!",akun saldonya ribu hilang awalnya pakai handphone akun eh pas ganti handphone suruh registrasi tidak bisa login aduh mengecewakan,-1
aplikasi gk bermutu.. pilihan menu nya gk jelas. masa kalau kita mau log out gk bisa. mesti hapus data pada aplikasi baru bisa. trus kalau mau log in ulang juga mesti isi data lagi. seperti buat yang baru. trus untuk verifikasi nya mesti kena pulsa. not recommended lah. jangan pakai aplikasi ini kalau gk ada perlunya.,aplikasi gak bermutu pilihan menu gak jelas masa log out gak mesti hapus data aplikasi terus log ulang mesti isi data terus untuk verifikasi mesti kena pulsa recommended pakai aplikasi gak perlunya,-1
"Saya baru upgrade OS ke android Marshmallow merk smartphone oppo F1 plus, tapi aplikasi saku-ku tidak bisa di buka ( tertulis Maaf, Ponsel tidak dapat melakukan registrasi saku-ku, Hubungi Halo BCA 1500888), sebelum nya di OS android Lollipop , aplikasi ini dapat saya gunakan. HP saya tidak di root, upgrade OS nya resmi. Mohon dibantu. Trims.",upgrade os android marshmallow merk smartphone oppo plus aplikasi saku ku tertulis maaf ponsel melakukan registrasi saku ku hubungi halo baca os android lollipop aplikasi gunakan handphone root upgrade os resmi dibantu terima kasih,-1
Mau tanya apakah nmr sakuku itu bisa diganti?? Karna nmr a sdh tdak aktif dan ada sejumlah uang didalam.a...diminta verifikasi dan nmr a sdh tdak aktif,tanya nomor sakuku diganti nomor aktif sejumlah uang didalam diminta verifikasi nomor aktif,-1
"Sy baru ngeh. Sy ganti HP bln Nov 20, otomatis pasang ulang dong di HP baru, setelah regist ko tumben yak gada foto di apk sakuku sy krn seinget sy ada foto dan backgroundnya dan krn sy sering trx harusnya pun ada mutasi dan news gitu tp ini beneran kosong kaya baru. Sy biarinin krn sy jg ga ngeh saldo ada apa engga krn yg tertera disitu saldo 0. Dan baru ngeh skrg dong iseng buka apk sakuku krn mau tf ke sakuku tp ko mesti upgrade ke sakuku plus pdhl akun sy sblmnya udah sakuku plus!!",sadar ganti handphone bulan nov otomatis pasang ulang handphone regist tumben tidak ada foto aplikasi sakuku seinget foto backgroundnya trx mutasi news benaran kosong kayak biarinin sadar saldo tertera disitu saldo sadar iseng aplikasi sakuku tf sakuku mesti upgrade sakuku plus akun sakuku plus,-1
"Apl pantek, msk akun sendiri gagal mulu. Habis pulsa kesedot sms verifikasi. Sayang sekali bank besar spt bca punya IT masih kualitas anak SMK magang!",apl pantek masuk akun gagal terus habis pulsa kesedot sms verifikasi sayang bank besar baca punya kualitas anak smk magang,-1
Mau tanya aplikasi saya sempat teruninstal dan sekarang mau login harus registrasi dulu pas sudah mau sms verifikasi selalu gagal terus. Tolong bantuannya🙏🙏,tanya aplikasi teruninstal login registrasi pas sms verifikasi gagal terus bantuannya,-1
"Semua fitur yang ada disakuku sudah ter-cover semua diaplikasi m-banking, jadi saya rasa kurang begitu manfaat, terlebih dukungan ke platform e-commerce sangat sedikit. selain itu untuk akun reguler juga tidak bisa transaksi finansial seperti tarik tunai dan transfer. saya rasa m-banking sudah lebih dari cukup. untuk sakuku plus sendiri syaratnya kalau tidak salah juga harus membuka rekening di BCA, setelah membuka rekening kita juga bisa pakai m-banking. salam 🙏",fitur disakuku ter cover diaplikasi banking jadi rasa kurang manfaat dukungan platform commerce untuk akun reguler transaksi finansial tarik tunai transfer rasa banking cukup untuk sakuku plus syaratnya salah membuka rekening baca membuka rekening pakai banking salam,-1
"ga jelas ni sakuku, mau register aja ga bisa-bisa, sudah habis pulsa saya buat sms verifikasi berkali2 tp ujung2nya ga terkoneksi, coba team pembuat sakuku untuk mengupgrade atau memaintance sepertinya ada masalah dengan app sakuku",jelas sakuku register habis pulsa sms verifikasi berkali terkoneksi coba team pembuat sakuku untuk mengupgrade memaintance masalah app sakuku,-1
Susah buat akun nya. Aku sudah download. Suruh kirim verivikasi. Pulsa ada sinyal bagus tapi selalu di tolak tuk mendaftar. Masukan data juga sudy benar,susah akun download suruh kirim verivikasi pulsa sinyal bagus tolak untuk mendaftar masukan data sudy benar,-1
Saya sudah mencoba keluarkan slod SIM 2 tapi kenapa sms verifikasi tetap gagal tidak bisa terkirim ketika registrasi sakuku di hp yg baru. Adakah solusi?,mencoba keluarkan slod sim sms verifikasi tetap gagal terkirim registrasi sakuku handphone adakah solusi,-1
Saya mau tanya. Saya sudah pakai sakuku lama terus data dari sakuku saya terhapus saya login lagi kembali lagi seperti mau membuat akun baru lagi tapi saat mau mengirim verivikasi selalu gagal padahal jaringan bagus dan pulsa pun ada . Saya tidak memiliki atm rekening hanya pakai aplikasi sakuku saja,tanya pakai sakuku terus data sakuku terhapus login kembali membuat akun mengirim verivikasi gagal jaringan bagus pulsa memiliki atm rekening pakai aplikasi sakuku,-1
"Aplikasi gagal ini mah, registrasi gagal, verifikasi gagal, sudah mengikuti sesuai instruksi tetap saja gagal, tinggal tunggu waktunya aja nih Aplikasi bakal bangkrut",aplikasi gagal mah registrasi gagal verifikasi gagal mengikuti sesuai instruksi tetap gagal tinggal tunggu waktunya aplikasi bakal bangkrut,-1
"Kecewa, 2x datang ke cabang BCA ternyata ttp gk bs upgrade ke sakuku plus dgn alaaan hrs punya rekening BCA. Pdhl kl udh punya rekening BCA ngapain sy susah2 daftar sakuku plus",kecewa datang cabang baca ternyata tetap gak upgrade sakuku plus alan punya rekening baca kalo udah punya rekening baca sedang apa susah daftar sakuku plus,-1
"kenapa g bisa langsung masuk ??? knp minta registrasi terus, saya g bisa masuk2 akun lama saya. cape copot pasang trs",langsung masuk meminta registrasi terus masuk akun lelah copot pasang terus,-1
Min saya kan beli diamond ml lewat sakuku kok dimutasi belum masuk masuk ke akun ml saya udah berapa kali di cek masih dimutasi belum masuk diamond nya ke akun ml tolong bantuannya mind🙏,min beli diamond ml lewat sakuku dimutasi masuk masuk akun ml kali cek dimutasi masuk diamond akun ml bantuannya mind,-1
Akun walet yk sangat baik dan membantu sekali hanya demgan rek akun nomer hanpon sdh bisa transaksi🤗🤗🤗????,akun walet yk baik membantu demgan rek akun nomer hanpon transaksi,-1
sangat membantu tolong di upgrade utk kuota pengisian pelanggan telkomsel.. ditunggu feedbacknya makasih,membantu upgrade untuk kuota pengisian pelanggan telkomsel ditunggu feedbacknya terima kasih,1
mas saya mau tanya yang baru aja daftar k akun sakuku terus engga punya rekening BCA punyanya rekening Bank BTN gimana mas apa bisakah,mas tanya daftar akun sakuku terus punya rekening baca punyanya rekening bank btn mas,-1
"kecewa banget nih sama sakuku, padahal mau belanja di bk, namun salah satu akun tidak pernah bisa scan barcode, posisi kamera sudah sangat fokus dan tepat dihadapan barcode, padahal 2 akun lainnya lancar jaya, pindah ke outlet lainnya sampai 3 kali tetap tidak bisa, saldo yg ada didalamnya otomatis juga tidak bisa terpakai, mohon dicek dong min, tks",kecewa banget sakuku belanja besok salah satu akun scan barcode posisi kamera fokus tepat dihadapan barcode akun lancar jaya pindah outlet kali tetap saldo didalamnya otomatis terpakai dicek min terima kasih,-1
Coba deh di permudah lagi jaangan aktivasi ke kantor bca mending kaya yg lain verif ktp aja dan satu lgi buat topup isi saldo mending lewat alfa atau indomart,coba deh permudah jaangan aktivasi kantor baca lebih baik kayak verif ktp satu topup isi saldo lebih baik lewat alfa indomart,-1
"Knp gak bs masuk min??? Uda isi data, nomor juga ada pulsa nya. Knp disitu di bilang SMS tdk trkirim. Gmn min??? Pdhal sms kode verifikasi sudah msok di sms. Mhon bantuan nya yaa",masuk min isi data nomor pulsa disitu bilang sms trkirim gimana min sms kode verifikasi msok sms mhon bantuan ya,-1
"Eh gila gua niat nabung di sakuku dr akun BCA,, pas buka sakuku tiba2 sim 
gak sesuai suru instal ulang, tak instal ulang ding, uang gua hilang semua 
Memang masi dikit 30rb + 35rb emang niat mau nabung 30rb/minggu kalo hilang 
gini siapa yg tanggung jawab?",eh gila niat nabung sakuku akun baca pas sakuku tiba sim sesuai suruh instal ulang instal ulang ding uang hilang dikit ribu ribu niat nabung ribu minggu hilang tanggung jawab,-1
"Tolong tambahkan lagi fitur transfer ke virtual akun ea.. !!! Sejauh ini 
bagUs menurut saya pribadi... Makasih..",tambahkan fitur transfer virtual akun ya sejauh bagus menurut pribadi terima kasih,1
"Admin tolong di upgrade untuk nominal pembelian pulsa terendah bisa sepuluh 
ribu jangan dua puluh lima ribu. Terimakasih.",admin upgrade untuk nominal pembelian pulsa terendah sepuluh ribu dua puluh lima ribu terimakasih,-1
"Aplikasi e-Money yg paling sering saya gunakan karena kemudahannya, tidak seperti e-Money dari Bank lain yg masih ada biaya admin, ini benar benar free dengan syarat top up saldo e-Money nya dari Mobile banking BCA. isi pulsa, token listrik, bayar belanja teratasi dengan 1 aplikasi ini. Aoalagi sudah upgrade Sakuku Plus. Terus pertahankan Sakuku.",aplikasi money gunakan kemudahannya money bank biaya admin benar benar bebas syarat top up saldo money mobile banking baca isi pulsa token listrik bayar belanja teratasi aplikasi aoalagi upgrade sakuku plus terus pertahankan sakuku,-1
