raw,processed,predict
"Respon dari costumer care sangat cepat dan profesional, fitur transaksi yang sangat komplit dan terintegrasi, sangat memuaskan bagi saya generasi milenial dalam upaya transaksi online bahkan memudahkan saya untuk berinvestasi saham di broker manapun.",respon costumer care cepat profesional fitur transaksi komplit terintegrasi memuaskan generasi milenial upaya transaksi onlen memudahkan untuk berinvestasi saham broker manapun,-1
"Secara keseluruhan bagus lah ni aplikasi , tapi tolong min, untuk lebih di ringanin lagi apk nya soalnya berat banget kalau di pakai di hp ram 2 , kadang kalau setelah habis transfer layar berubah jadi hitam agak lama , dan lodingnya buat masuk agak lama juga🙏",secara keseluruhan bagus aplikasi min untuk ringanin aplikasi soalnya berat banget pakai handphone ram kadang habis transfer layar berubah jadi hitam lodingnya masuk,-1
"Menurut saya aplikasi ini bagus,, Cuman itu biaya ADM nya jangan di jadi kan total transfer jdi saya susah menambah uang admin nya,, Untuk saat ini setiap Tranfer sesalu masuk,, Gratis ADM nya jugak banyak 10 kali dalam 1 bulan,, Jadi saya mohon jangan sampai uang transfer nya jangan sampai bermasalah ya🙏🙏",menurut aplikasi bagus biaya adm jadi total transfer jadi susah menambah uang admin untuk tranfer sesalu masuk gratis adm kali bulan jadi uang transfer bermasalah,-1
"Tidak bisa login atau masuk Mau masuk selalu ada kata silahkan hubungi customer service, sangat mengecewakan, di batalin masih kya gitu mulu di hubungi cuma buang"" pulsa tetep tidak bisa masuk . Dihubungi lewat wa sedang penuh Lewat @help.dana.id sama saja belum jga di atasi",login masuk masuk kata silakan hubungi customer service mengecewakan batalin kaya terus hubungi buang pulsa tetap masuk dihubungi lewat whatsapp penuh lewat dana id atasi,-1
"Maaf sebelumnya, kenapa saya transfer dari Bank BCA ke akun dana kok belum masuk padahal sudah berhasi transfer. Sudah 2x saya begini yg pertama dari Bank Neo Commerce transfer ke akun dana berhasil tapi di saldo dana tidak ada. Mohon penjelasannya dan berikan pelayanan yg baik bagi customer nya",maaf transfer bank baca akun dana masuk berhasi transfer pertama bank neo commerce transfer akun dana berhasil saldo dana penjelasannya berikan pelayanan baik customer,-1
"Saya selalu mengunakan dana untuk transfer tpi kali ini saat saya masukan pin , pin saya salah terus padahl jelas itu pin sudah benar , sudah bbrpa kali saya masukan pin tetapi tetap salah, saya nge email ke dana.id tapi alamat tidak ditemukan . Mohon kak bagaimana solusinya karna mau dipakai",mengunakan dana untuk transfer kali masukan pin pin salah terus jelas pin benar kali masukan pin tetap salah nge email dana id alamat ditemukan kak solusinya dipakai,-1
"Suda coba upgrade ke premium bolak balik gagal mulu,,, memang kenapa dngan ktp saya.mau transfer kemana mana jadi g bisa,uda top up pngennya mau tf mala g jadi,, Aplikasinya bikin mumet g membantu sama sekali,,, Tolong dooong kembalikan dana saya,saya mai tf kok g bisa,,,",coba upgrade premium bolak balik gagal terus ktp transfer kemana jadi top up pngennya tf mala jadi aplikasinya pusing membantu kembalikan dana tf,-1
Maaf saya ubah . karna akun dana saya tiba tiba dibekukan. Suruh chat sana sini tapi gk ada yang respon. Awal nya saya suka sama aplikasi nya. akhir akhir ini banyak yang mengeluh tentang dana. Semoga dana bisa mengembalikan uang saya,maaf ubah akun dana tiba tiba dibekukan suruh chat gak respon awal suka aplikasi akhir akhir mengeluh dana semoga dana mengembalikan uang,-1
"Ngeselin, mau scan qris aja pake acara sistem sedang sibuk kalau ga ya loading, sampai lebaran haji tahun depan pun kagak selesai selesai loadingnya. Tolong diperbaiki lagi ya mau transaksi aja banyak amat cobaannya. Bukannya makin bagus malah makin down bad",mengesalkan scan qris pakai acara sistem sibuk loading lebaran haji tahun selesai selesai loadingnya diperbaiki transaksi cobaannya bagus down bad,-1
"Mohon admin, top up ny jangan di batasi waktu nya dong, klo ada kebutuhan mendadak pada malam hari jadi gak bisa di selesaikan,klo sudah lewat jam 9 malam saya gak bisa top up, mohon jangan di batasi jam top up ny, saya turunkan bintang ny,nnti klo jam top up ny d perpanjang saya naikan lagi bintang nya, terimakasih,",admin top up batasi waktu kebutuhan mendadak malam jadi selesaikan lewat jam malam top up batasi jam top up turunkan bintang jam top up perpanjang naikan bintang terimakasih,-1
"Biasanya kirim uang bbrpa menit langsung sukses ini udah lewat dari 2x24 jam setatus masih menunggu, hubungi cs ,email ,wa,seblumnya harus menunggu 1x24 jam tadi pas d hubungi lagi 5x24jam , gila sih dari awal sangat nyaman menggunkan dana skrang bner"" kecewa ,, saya akan rubah retingnya kalau masalah sayang segera d atasi secepatnya",kirim uang menit langsung sukses lewat jam setatus menunggu hubungi cs email whatsapp seblumnya menunggu jam pas hubungi jam gila awal nyaman menggunkan dana benar kecewa rubah retingnya masalah sayang atasi secepatnya,-1
Buat kalian jangan pernah download apk ini ya soalnya bakalan buat uang yang ada di dana bakalan nganggur....apalagi buat yang dananya gk premium buat scan qris gk bisa....saldoku di dana ada lebih dari 200k & danaku belum prem aku mau scan qris gk bisa....pokoknya jangan download ya...kalaupun sudah error kalian bakal disuruh chat cs dana tapi itu akan buat sia sia karena gk bakal di respon sama sekali...saran aja sih mending pake e wallet lain dari pada dana....Terimakasih,download aplikasi soalnya uang dana tidak punya pekerjaan dananya gak premium scan qris gak saldoku dana danaku prem scan qris gak pokoknya download error bakal disuruh chat cs dana sia sia gak bakal respon saran lebih baik pakai wallet dana terimakasih,-1
"Dana sekarang sangat mengecewakan,dulu lupa pin bisa diganti tanpa menggukan customer servis tapi sekarang kenapa malah seperti itu.hadeh mohon bantuannya,soalnya masih ada banyak sisa saldoku didana tapi belom bisa buat transaksi apapun!!!",dana mengecewakan lupa pin diganti menggukan customer servis hadeh bantuannya soalnya sisa saldoku didana transaksi apapun,-1
"Beberapa hari lalu saya transfer ke rek BNI. Sampai sekarang uang masih pending. Tim resolusi seperti tidak mempunyai solusi. Dan saya liat ternyata makin kesini makin banyak yg review dan give bad rating ke app dana. Untuk user2 lain saya harapkan semepet2nya kalian mau transfer uang lebih baik pake ATM , karena kalau lewat dana ketika terjadi pending gabisa di solve di hari yg sama atau H+1. Pasti disuruh tunggu berhari-hari tanpa alasan yang masuk akal.",transfer rek bni uang pending tim resolusi mempunyai solusi lihat ternyata kesini review give bad rating app dana untuk harapkan semepet transfer uang baik pakai atm lewat dana terjadi pending tidak bisa solusi disuruh tunggu berhari alasan masuk akal,-1
"Tolong dong sistem mohon diperbaiki.. temen saya top up 2 kali, saldonya gak masuk², trus mau tarik saldo ke Alfamart juga gak bisa, kalo saya transfer ke rekening teman saya langsung bisa masuk.. tolong dibenerin dong😭😭",sistem diperbaiki teman top up kali saldonya masuk terus tarik saldo alfamajuga transfer rekening teman langsung masuk dibenerin,-1
"Nyoba isi saldo masuk , mau transaksi kirim uang ga bisa keluar, mau upgred preimum susah gagal dan bermasalah , aplikasi dana ribet nyesel aku uda isi saldo tapi ga bisa di pakai . Mending pakai dompe digital aplikasi nya saja yg ga bikin ribet.",mencoba isi saldo masuk transaksi kirim uang keluar upgred preimum susah gagal bermasalah aplikasi dana ribet menyesal isi saldo pakai lebih baik pakai dompe digital aplikasi ribet,-1
"Parah ya skrg, majin berat dan lag, trus sering crash, force close,!!! Perbaiki dong!!!!!! Mau cepet transaksi malah lagbikin gak sabar dan bijin salah input melulu jdnya... Semua hape sdh kucoba dgn update terakhir, bukan masalah hp, bukan masalah jaringan, tp aplikasi mu yg sering ngadat!!!!!! Asemmmmm......",parah majin berat lag terus crash force close perbaiki cepat transaksi lagbikin sabar bikin salah input melulu jdnya hape kucoba update terakhir masalah handphone masalah jaringan aplikasi mu ngadat asam,-1
"Bagaimana ini dengan Uang Saya??? Sudah Satu minggu lebih ga ada kabar??? Mohon maaf saya spam ..  Saya butuh uang itu, dan ga sedikit juga .. kalo mau nipu mikir mikir lah mba/mas .. Lagi Keadaan Serba Susah Gini, Masih Aja Kepikiran Buat Nipu Orang, Ga Akan Berkah Mas/Mba ..  Sudah saya hubungi ke cs nya, Sampai Kapan Penanganan nya?? Katanya hanya 3-5 hari .. Ini Udah Seminggu Saya mohon Dengan Sangat Kepada Mba / Mas Yang Terhormat, Mohon di kembalikan uang saya 🙏  Terimakasih",uang satu minggu kabar maaf spam butuh uang tipu mikir mikir mbak mas keadaan serba susah terpikirkan tipu orang berkah mas mbak hubungi cs penanganan katanya seminggu mbak mas terhormat kembalikan uang terimakasih,-1
"Saya mendapatkan pengalaman buruk menggunakan aplikasi ini Saya kemarin isi saldo 50K Terus saya top up nih 3K bisa 2 kali Nah besoknya saya top up lagi Malah akses pembayaran nya ditolak. Bayangin, topup Rp. 3000 akses nya ditolak. Katanya itu melebihi batas maksimal pembelian, apa apaan ini? Padahal udah pasang akun lengkap tapi belum dapet dana premium, karena saya user di bawah 17 tahun. Mohon perbaiki ini, ini sangat mengganggu",mendapatkan pengalaman buruk menggunakan aplikasi kemarin isi saldo terus top up kali besoknya top up akses pembayaran ditolak bayangkan topup rp akses ditolak katanya melebihi batas maksimal pembelian pasang akun lengkap dana premium bawah tahun perbaiki mengganggu,1
Tolong dong diperbaiki lagi sistemnyaa..Kenapa yaa kalau pas paketan abis trus setelah itu jadi susah masuk.. Sampe beberapa kali unistall download lagi gabisa bisa login.. Padahal uang yg ada di dana mau buat bayar listrik.. Tolong dong perbaikannyaa🙏,diperbaiki sistemnyaa ya pas paketan habis terus jadi susah masuk kali unistall download tidak bisa login uang dana bayar listrik perbaikannyaa,-1
"Assalamu'alaikum wr.wb dan selamat sore kak mohon maaf saya atas nama Michelle Tasya Greschella Kaha baru kali ini memakai DANA tapi kok KTP saya gabisa upgrade ad informasi bahwa KTP saya ada yg pakai.. 🙏🙏 kalau bisa data saya dihapus dlu soalnya saya ada transfer uang ke dana mau tarik lagi,. Tp hrus upgrade tp gabisa krna data saya ada yg salah gunakan",menjadi seseorang alamu alaikum wr wb selamat sore kak maaf atas nama michelle tasya greschella kaha kali memakai dana ktp tidak bisa upgrade informasi ktp pakai data dihapus soalnya transfer uang dana tarik upgrade tidak bisa data salah gunakan,-1
"Kecewa banget sama aplikasi dana knpa bisa bisanya lolos uang saya 1 jt di ambil org tp aneknya gak ada notifikasi nya sama skli masuk ke hp saya atau email pdhal biasanya ada.... Bisa"" nya lolos uang saya di ambil... saya chat di wa katanya antrian penuh di email lama bgt responnya... Kapo saya pake dana",kecewa banget aplikasi dana bisanya lolos uang juta ambil orang aneknya notifikasi masuk handphone email lolos uang ambil chat whatsapp katanya antrian penuh email banget responnya kapo pakai dana,-1
"Saya transfer ke rekening bank, saldo pending selama beberapa jam dan saldo belum kembali. Baru kali ini kecewa dengan pelayanan Dana. Sudah dikontak via email& via Whatsapp, pelayanan sangat sangat buruk sekali!",transfer rekening bank saldo pending jam saldo kembali kali kecewa pelayanan dana dikontak via email via whatsapp pelayanan buruk,-1
"Aplikasi lemot dan sering eror, udh gitu ga bisa kirim uang sesama ewallet, contoh nya kirim ke OVO ga bisa. Tambah parah kalo abis ujan ga bisa transaksi. Malu""in pas mao transaksi beberapa kali bisa.. PARAH.",aplikasi lambat eror udah kirim uang ewallet contoh kirim ovo tambah parah habis ujan transaksi malu pas transaksi kali parah,-1
"Tolong dong proses keluhan saya,, saldo dipotong tpi gk masuk ke tujuannya. CS nya gk nyambung diajak ngomong,, minta bukti ini itu,, ud dikasih .. balasanyya lengkapi lagi,, CS nya buta x yak.. gk bisa baca...",proses keluhan saldo dipotong gak masuk tujuannya cs gak menyambung diajak bicara meminta bukti dikasih balasanyya lengkapi cs buta gak baca,-1
"Agaknya saya kecewa, uang saya yang ada di dana maundi tranfer ke rekening bank sudah saya usahakan seharian tidak bisa di transfer terus, lama sekali, saya sudah update 2x dan dana nya belum masuk juga. Dana sepertinya tidak recommended buat yg punya kebutuhan urgent",kecewa uang dana maundi tranfer rekening bank usahakan seharian transfer terus update dana masuk dana recommended punya kebutuhan urgent,-1
"Saya,naikan lagi bintang nya jd 5. Krna dana saya 800rb tlh Refund. Saran aja,klau transaksi msh dlm proses mohon refund nya di percepat hitungan menit jangan sampai berhari"". Yg ada pelanggan dana pd kecewa. Thanks",naikan bintang jadi dana ribu tlh refund saran transaksi proses refund percepat hitungan menit berhari pelanggan dana kecewa terima kasih,-1
"Kl ada bintang minus. Pgen bgt kasih. Parah loh uang nyangkut dr tgl 11/08/21 sampe skrg status msi MENUNGGU. Ud lapor kmna2 jawabannya gitu2 aja. DANA kl masih AMANAH, KEMBALIKAN UANG NYANGKUT SAYA. 500RB ITU BERHARGA BUAT SAYA!!!!",kalo bintang minus pengin banget parah loh uang nyangkut tanggal status menunggu lapor kmna jawabannya dana kalo amanah kembalikan uang nyangkut ribu berharga,-1
ko gada respon sama sekali di semua CS DANA ...saya kerja udah susah jgn dibikin tambah susah. gara2 tf status menunggu dari tgl 10 sampe hari ini gada respon gada penanganan. saya udah dimarah2in ibu kos gra2 transfer gak masuk2... plislah sama2 cari uang jgn kek gitu.,tidak ada respon cs dana kerja susah dibikin tambah susah gara tf status menunggu tanggal tidak ada respon tidak ada penanganan dimarah ibu kos gra transfer masuk plislah cari uang kayak,-1
Halo cs dana.... Gimana nasib uang kita yang selalu menunggu Sumpah aplikasi terburuk yang pernah ada Jangan mau lagi deh pakai aplikasi ini... MERUGIKAN DAN MENGECEWAKAN mending pake bank aja buat tf meskipun agak ribet Hadduuuhhh... Selamat anjlok deh rating nya 😈😈😈😈,halo cs dana nasib uang menunggu sumpah aplikasi terburuk deh pakai aplikasi merugikan mengecewakan lebih baik pakai bank tf ribet hadduh selamat anjlok deh rating,-1
"Baru update kemerin akhir juli skrang minta update lagi dan juga setiap mau login loading nya lama dan yg paling gue kecewa gue isi ulang dana kenapa selalu hilang 800 perak, memang kecil tpi bagi gue berarti yg tadinya gue top up buat bayar supaya pas malah kurang karna hilang nya beberapa perak. Tolong dong jelaskan... Lu udah untung dari data masih kurang kah sampe ngambil perperak gitu",update kemerin akhir juli meminta update login loading kecewa isi ulang dana hilang perak berarti top up bayar pas kurang hilang perak jelaskan untung data kurang kah mengambil perperak,-1
