raw,processed,predict
Makin parah ini aplikasi. 2 minggu yg lalu beli isi pulsa pending sampe 3 hari. Alhasil dihari ke 4 saldo ovo dikembalikan. Sekarang beli pulsa pending lagi. Kapok gw beli pulsa di ovo.,parah aplikasi minggu beli isi pulsa pending alhasil dihari saldo ovo dikembalikan beli pulsa pending kapok beli pulsa ovo,-1
"Berapa kali ngisi pulsa, token listrik dan kuota data ngakk kunjung mendapatkan bonus, padahal lagi ada promo bonus dari tgl 1-10 Augustus. Padahal Sudah mengikuti update versi terbaru.",kali mengisi pulsa token listrik kuota data ngakk kunjung mendapatkan bonus promo bonus tanggal augustus mengikuti update versi terbaru,-1
"Aplikasi payah. Auto delete aplikasi yg buat uang tertahan saat urgent pingin dingunakan. Perkara kemakan iming2 tf antar bank biayanya Rp.2500 tp bikin susah. Mending bayar Rp.6500 tp dah pasti,kapok dah kapok dengan aplikasi yg bikin panik ini. ""Ini hanya pengalaman pribadi saya,bagi yg tetep mau pake aplikasi ini,silahkan""",aplikasi payah auto delete aplikasi uang tertahan urgent pengin dingunakan perkara termakan iming tf bank biayanya rp susah lebih baik bayar rp kapok kapok aplikasi panik pengalaman pribadi tetap pakai aplikasi silakan,-1
"Apk OVO maksudnya apa.sih..?? Saldo gak bisa digunakan. Trf ke rek bank gagal, topup pulsa di my telkomsel gagal... Saya kecewa dengan apk OVO yg kinerja nya menyebalkan, dri sekian banyak komen di atas saldo Ovo yg tdk bisa di gunakan sampai saat ini tetap tdak ada perubahan...",aplikasi ovo maksudnya saldo digunakan trf rek bank gagal topup pulsa my telkomsel gagal kecewa aplikasi ovo kinerja menyebalkan sekian komen atas saldo ovo gunakan tetap perubahan,-1
Kalau ambil biaya admin jangan di ambilkan dari top up !!! Udah terlanjur top up di pas2 in malah di ambil buat Admin !!!! Tambah lama tambah tidak berkualitas !!!!,ambil biaya admin ambilkan top up terlanjur top up pas ambil admin tambah tambah berkualitas,1
"Ovo emang best soalnya selalu tanggap dengan kendala pelanggannya walo kendala tersebut gak pernah ada penyelesaian karena tim terkait dari OVO adalah tim kreatif dan bukan tim profesional di bidangnya makanya cuma urusan pulsa 50 ribu membutuhkan waktu yang sangat panjang, makasih ya OVO sialan dan BRENGSEK.",ovo best soalnya tanggap kendala pelanggannya walo kendala penyelesaian tim terkait ovo tim kreatif tim profesional bidangnya urusan pulsa ribu membutuhkan waktu panjang terima kasih ovo sialan brengsek,-1
"Ini tdi pagi top up ovo. Eh pas mau transfer ke bank kagak bisa. Gimana sih ini Develop, makin ragu saya sama apk ovo ini. Bagusin lagi dong, masa transfer ke bank ga bisa sesama ovo bisa. Yg betul aja dong. Kecewa saya ini!!!!!! 😤🤬",pagi top up ovo eh pas transfer bank develop ragu aplikasi ovo bagusin masa transfer bank ovo betul kecewa,-1
"Sumpah kecewa bngt!!! Temen saya tf dari DANA Ke OVO saya, tapi knp pas saya mau tf ke rek BCA saya akun saya malah terblokir, akun ovo saya sudah premier dan saya memasukan pin yg benar, saya sudah hubungin call Centre tapi alesannya sibuk terus!! Tolong donk kasih penjelasan, gmn itu saldo saya yg ada di ovo, mana saldo nya lumayan!!",sumpah kecewa banget teman tf dana ovo pas tf rek baca akun terblokir akun ovo premier memasukan pin benar hubungin call centre alesannya sibuk terus penjelasan gimana saldo ovo saldo lumayan,-1
Hp saya hilang beserta kartu nya juga. Padahal data diri seperti NIK no hp lama foto diri itu sudah lengkap masih ditanya saldo ovocash dan ovo point nyaa yaaa mana inget sedangkan HP saya aja hilang gimana juga bisa lihat kartu nya pun hilang. Hadeeehh penyelesaian masalah tidak membantu sama sekali dipersulit. Padahal tinggal samain aja nik ktp foto diri. Tidak seperti gojek bank bnc bank bca cepat tanggap. Kecewa sih sama ovo.,handphone hilang beserta kartu data nik no handphone foto lengkap ditanya saldo ovocash ovo point ingat handphone hilang lihat kartu hilang hadehh penyelesaian masalah membantu dipersulit tinggal samain nik ktp foto gojek bank bnc bank baca cepat tanggap kecewa ovo,-1
"Terpaksa saya harus coment lewat play store tentang kekecewaan saya terhadap sistem dan aplikasi ovo, perihal pembelian paket data saya yg belum masuk tapi biaya sudah di potong di saldo ovo saya, sampai skrng paket data saya belum masuk sampai sekarang, kenapa aplikasi ovo jadi jelek begini, saya bener2 kecewa, di saat pandemi Gini harus mengeluarkan biaya untuk aplikasi gk guna😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠....!!!!!!!!!!!!!!!!!!!!!!!!!!?!!!!??!!!!!!!!!!!!????????",terpaksa komen lewat play store kekecewaan sistem aplikasi ovo perihal pembelian paket data masuk biaya potong saldo ovo paket data masuk aplikasi ovo jadi jelek benar kecewa pandemi mengeluarkan biaya untuk aplikasi gak,-1
"Jangan isi pulsa disini. Saya bwli pilsa disini, pulsa tidak masuk, dan saldo teepotong, tidak ada niatan baik dari management ovo untuk mengembalikan saldo yg sudah teeporong.",isi pulsa bwli pilsa pulsa masuk saldo teepotong niatan baik management ovo untuk mengembalikan saldo teeporong,-1
"Saya kasi bintang satu ya,perbaiki masala transfer masa lebih sering gagal.setiap perlu uang buat transfer masala sama gagal pada hal lagi perlu transfer cepat !!!!!!!!",bintang satu perbaiki masala transfer masa gagal perlu uang transfer masala gagal perlu transfer cepat,-1
"Wedus wedus,,, komenya pada jelek semua,,, Aku mau tranfser aja harus up grade,,, Harus foto ktp,,, Harus foto selfi,,,sudah 100x gak bisa bisa WEDEUS INI APLIKASI RIBET BUANGET Nih Aplikasi,,, Padahal itu saldo ovo kan uangku juga Mau transfer aja ribetnya minta ampun Mending dihapus aja nih aplikasi dari play store Bikin orang emosi",wedus wedus komenya jelek tranfser up grade foto ktp foto selfi wedeus aplikasi ribet banget aplikasi saldo ovo uangku transfer ribetnya meminta ampun lebih baik dihapus aplikasi play store orang emosi,-1
"ovo makin kagak jelas, kemaren2 transfer uang ke bank mudah tapi sekarang udah berapa hari selalu tidak bisa, kalau emang admin nya gk niat untuk melihara ovo iya gpp lgian juga udah neg pakai ovo banyak gangguan.",ovo jelas kemarin transfer uang bank mudah admin gak niat untuk memelihara ovo tidak apa-apa lgian neg pakai ovo gangguan,-1
"Sangat berguna apknya tdi bru q daftar pake primer smunya brjalan dengan mulus, dan ketika pada saat mau transfer uang diri ovo ke bank alhmdulillah berhasil terkirim . Pemberitahuan kpd segenap pengguna ovo Kalau mau tau tata cara mengirim uang dri ovo ke bank maka terlebih dahulu harus mempelajari dgn membuka internet untuk meninjau tatacara mentransfer uang dari ovo ke bank, maka akan di brikan jalan keluar dengan mudah dan praktis . Jdi jngan menjelek²an apk ini. Di tinjau dulu sblm komen.",berguna apknya daftar pakai primer smunya brjalan mulus transfer uang ovo bank alhmdulillah berhasil terkirim pemberitahuan segenap pengguna ovo tahu tata cara mengirim uang ovo bank mempelajari membuka internet untuk meninjau tatacara mentransfer uang ovo bank brikan jalan keluar mudah praktis jadi menjelek an aplikasi tinjau seblum komen,-1
"Haha jadi banyak minus,top up saldo dari rekening di kurangi 1k,promo cashback ga dapet udah 2x nurutin promo sesuai s&k,katanya kalo ga dapet suruh email cs nya,eh malah disuruh nunggu lagi padahal udah nunggu 3x24 jam,emang ngerugiin ni apk,jangan sampai ada yg download lagi!",tertawa jadi minus top up saldo rekening kurangi promo cashback nurutin promo sesuai katanya suruh email cs eh disuruh menunggu menunggu jam ngerugiin aplikasi download,-1
"Nunggu saldo masuk dari saudara ajah ga masuk"" lagi butuh uang jangan di perlambat lah sistem ini nanti di feedback alasan mohon maaf ajah ...uang hilang sama ajah ini PT perusahaan ini makan uang haram karena mencuri saldo di kirim sesuai dengan nomor ovo terdafatar tapi ga masuk",menunggu saldo masuk saudara masuk butuh uang perlambat sistem feedback alasan maaf uang hilang pt perusahaan makan uang haram mencuri saldo kirim sesuai nomor ovo terdafatar masuk,-1
"Sumpah OVO Gila sihh, masa iya pas di telpon CSnya bilang kalo Akun Saya Udh transfer sampai 150 kali, kan anj*ng. Mana bilang nunggu sampe 1 bln lagi biar bisa transfer. Ahh sumpah Bangsattttt",sumpah ovo gila masa pas telpon csnya bilang akun udah transfer kali anjing ng bilang menunggu bulan transfer ah sumpah bangsat,-1
"Sy isi pulsa gagal, tapi setelah komplain OVO, baik twitter,Facebook atau aplikasi, setelah 2 hari saldo masuk, juga sy proses pulsa sy lagi, pulsa sudah berhasil masuk, terimakasih OVO, ke depannya ditingkatkan lagi supaya banyak pelanggan nyaman dan puas dengan OVO",isi pulsa gagal komplain ovo baik twitter facebook aplikasi saldo masuk proses pulsa pulsa berhasil masuk terimakasih ovo depannya ditingkatkan pelanggan nyaman puas ovo,-1
Beli kuota IM3 50rb gagal saldo dah kepotong .terus beli kuota telkomsel 105rb gagal lagi saldo kepotong lagi kuota gak ada yg masuk. Luar biasa aplikasi ini..ngurus gitu aja ribet amat.,beli kuota im ribu gagal saldo kepotong terus beli kuota telkomsel ribu gagal saldo kepotong kuota masuk luar aplikasi mengurus ribet,1
